Subject,Fluency_Item,Semantic_Similarity,Frequency_Value,Phonological_Similarity,Dimension,Type
SSG-520,tiger,0.0001,6.38952206,0.0001,50,alpha_0.1_w2v
SSG-520,bird,0.6345112288318139,7.119400245,0.0001,50,alpha_0.1_w2v
SSG-520,monkey,0.6425856723597847,6.401926546,0.0001,50,alpha_0.1_w2v
SSG-520,whale,0.46812722604684387,6.338615042,0.0001,50,alpha_0.1_w2v
SSG-520,fish,0.7259265731275782,7.344814258,0.0001,50,alpha_0.1_w2v
SSG-520,shark,0.7781309697746865,6.054603863,0.0001,50,alpha_0.1_w2v
SSG-520,panther,0.5386157276319118,5.886284809,0.0001,50,alpha_0.1_w2v
SSG-520,cat,0.6344374884963593,7.013143358,0.2,50,alpha_0.1_w2v
SSG-520,dog,0.8629971018320665,7.256114028,0.0001,50,alpha_0.1_w2v
SSG-520,snake,0.6955439818834175,6.615078486,0.0001,50,alpha_0.1_w2v
SSG-520,turtle,0.6571972309101055,6.229758099,0.0001,50,alpha_0.1_w2v
SSG-520,crab,0.5920723419854915,6.158116322,0.0001,50,alpha_0.1_w2v
SSG-520,water,0.57272021497906,8.128616304,0.0001,50,alpha_0.1_w2v
SSZ-539,pig,0.0001,6.611542969,0.0001,50,alpha_0.1_w2v
SSZ-539,cow,0.7744391072497324,6.679047222,0.0001,50,alpha_0.1_w2v
SSZ-539,horse,0.7145082796422386,7.396710537,0.0001,50,alpha_0.1_w2v
SSZ-539,cat,0.3452026107988846,7.013143358,0.0001,50,alpha_0.1_w2v
SSZ-539,fish,0.6324411940868797,7.344814258,0.0001,50,alpha_0.1_w2v
SSZ-539,dog,0.5220343187368855,7.256114028,0.0001,50,alpha_0.1_w2v
SSZ-539,monkey,0.6883220323760976,6.401926546,0.0001,50,alpha_0.1_w2v
SSZ-539,alligator,0.6918190770871027,5.714162885,0.0001,50,alpha_0.1_w2v
SSZ-539,monkey,0.6918190770871027,6.401926546,0.0001,50,alpha_0.1_w2v
SSZ-539,hippopotamus,0.6007874278821886,5.258390618,0.0001,50,alpha_0.1_w2v
SSZ-539,dolphin,0.7260217014228296,5.864843201,0.1818,50,alpha_0.1_w2v
SSZ-539,shark,0.6851091000642269,6.054603863,0.1667,50,alpha_0.1_w2v
SSZ-539,rainbow,0.5202156238322594,6.313541377,0.0001,50,alpha_0.1_w2v
SUG-544,dog,0.0001,7.256114028,0.0001,50,alpha_0.1_w2v
SUG-544,cat,0.8629971018320665,7.013143358,0.0001,50,alpha_0.1_w2v
SUG-544,pig,0.6839032837702806,6.611542969,0.0001,50,alpha_0.1_w2v
SUG-544,cow,0.7744391072497324,6.679047222,0.0001,50,alpha_0.1_w2v
SUG-544,chicken,0.6184585884045911,6.827585591,0.2,50,alpha_0.1_w2v
SUG-544,elephant,0.3222215762932199,6.363660295,0.2857,50,alpha_0.1_w2v
SUG-544,monkey,0.593048715576247,6.401926546,0.0001,50,alpha_0.1_w2v
SUG-544,fish,0.5436611743959013,7.344814258,0.0001,50,alpha_0.1_w2v
SUG-544,african,0.2933938988760453,7.284544989,0.1429,50,alpha_0.1_w2v
SUG-544,dolphin,0.6309846325682871,5.864843201,0.2857,50,alpha_0.1_w2v
SUG-544,zebra,0.6346142529484122,5.561689192,0.1667,50,alpha_0.1_w2v
SUG-544,shark,0.6343596554000187,6.054603863,0.2,50,alpha_0.1_w2v
SUG-544,turtle,0.606683700401819,6.229758099,0.0001,50,alpha_0.1_w2v
SUG-544,cow,0.48734635518195213,6.679047222,0.0001,50,alpha_0.1_w2v
SUT-556,elephant,0.0001,6.363660295,0.0001,50,alpha_0.1_w2v
SUT-556,african,0.49448352817554386,7.284544989,0.2857,50,alpha_0.1_w2v
SUT-556,turtle,0.24832873772809072,6.229758099,0.1429,50,alpha_0.1_w2v
SUT-556,zebra,0.4342270641131649,5.561689192,0.0001,50,alpha_0.1_w2v
SUT-556,monkey,0.5162995887264968,6.401926546,0.0001,50,alpha_0.1_w2v
SUT-556,dog,0.6883220323760976,7.256114028,0.0001,50,alpha_0.1_w2v
SUT-556,cat,0.8629971018320665,7.013143358,0.0001,50,alpha_0.1_w2v
SUT-556,lizard,0.5396726089025735,5.89522027,0.0001,50,alpha_0.1_w2v
SUT-556,reptile,0.5288318379831105,5.656324398,0.0001,50,alpha_0.1_w2v
SUT-556,bear,0.5314634650349916,7.366226929,0.1667,50,alpha_0.1_w2v
SUT-556,dragon,0.42730064413598345,6.477683302,0.0001,50,alpha_0.1_w2v
SUT-556,horse,0.4214642127763143,7.396710537,0.0001,50,alpha_0.1_w2v
SUT-556,pig,0.5738719307517884,6.611542969,0.0001,50,alpha_0.1_w2v
SUT-556,cow,0.7744391072497324,6.679047222,0.0001,50,alpha_0.1_w2v
SUT-556,bird,0.4665447222039856,7.119400245,0.0001,50,alpha_0.1_w2v
SUV-558,lion,0.0001,6.723957079,0.0001,50,alpha_0.1_w2v
SUV-558,zebra,0.6402033298676648,5.561689192,0.0001,50,alpha_0.1_w2v
SUV-558,feline,0.5754786278311683,5.559176205,0.2,50,alpha_0.1_w2v
SUV-558,leopard,0.565275509516995,5.875985616,0.0001,50,alpha_0.1_w2v
SUV-558,elephant,0.6213456560043921,6.363660295,0.1429,50,alpha_0.1_w2v
SUV-558,zebra,0.679589606833056,5.561689192,0.1429,50,alpha_0.1_w2v
SUV-558,snake,0.709707826640105,6.615078486,0.0001,50,alpha_0.1_w2v
SUV-558,monkey,0.7362608677701628,6.401926546,0.2,50,alpha_0.1_w2v
SUV-558,gorilla,0.5747354531286297,5.657093158,0.0001,50,alpha_0.1_w2v
SUV-558,african,0.33802049211638363,7.284544989,0.1429,50,alpha_0.1_w2v
SUV-558,tiger,0.39616769770186633,6.38952206,0.0001,50,alpha_0.1_w2v
SUV-558,cub,0.5388372702643643,5.726807053,0.0001,50,alpha_0.1_w2v
SUV-558,ant,0.6857234539438095,6.426146105,0.0001,50,alpha_0.1_w2v
SUV-558,dragon,0.5096203232137497,6.477683302,0.1667,50,alpha_0.1_w2v
SUV-558,zebra,0.5916273862222495,5.561689192,0.1667,50,alpha_0.1_w2v
SUV-558,horse,0.5357151952615821,7.396710537,0.2,50,alpha_0.1_w2v
SUV-558,cow,0.7145082796422386,6.679047222,0.0001,50,alpha_0.1_w2v
SUV-558,sheep,0.7432488687499174,6.924172871,0.0001,50,alpha_0.1_w2v
SUV-558,chicken,0.5019693507480826,6.827585591,0.0001,50,alpha_0.1_w2v
SVA-563,rhinoceros,0.0001,5.506841784,0.0001,50,alpha_0.1_w2v
SVA-563,primate,0.07541673914020686,5.892763902,0.0001,50,alpha_0.1_w2v
SVA-563,chipmunk,0.09741934775929562,5.149619342,0.1429,50,alpha_0.1_w2v
SVA-563,african,0.31090515641004823,7.284544989,0.0001,50,alpha_0.1_w2v
SVA-563,gorilla,0.33802049211638363,5.657093158,0.1429,50,alpha_0.1_w2v
SVA-563,dog,0.6053393475436953,7.256114028,0.0001,50,alpha_0.1_w2v
SVA-563,cat,0.8629971018320665,7.013143358,0.0001,50,alpha_0.1_w2v
SVA-563,pets,0.6057654616432697,6.144792078,0.25,50,alpha_0.1_w2v
SVA-563,fish,0.48143494722990865,7.344814258,0.0001,50,alpha_0.1_w2v
SVA-563,frog,0.5817627178997272,6.319346573,0.25,50,alpha_0.1_w2v
SVA-563,snake,0.6463756432848707,6.615078486,0.0001,50,alpha_0.1_w2v
SVA-563,caterpillar,0.435563401313411,5.827004623,0.0001,50,alpha_0.1_w2v
SVA-563,african,0.06339424621551593,7.284544989,0.125,50,alpha_0.1_w2v
SVA-563,rhinoceros,0.42607980460137074,5.506841784,0.125,50,alpha_0.1_w2v
SVA-563,buffalo,0.5422781087005663,6.710471006,0.0001,50,alpha_0.1_w2v
SVA-563,horse,0.5875626128791029,7.396710537,0.0001,50,alpha_0.1_w2v
SVA-563,antelope,0.5467175839678402,5.845170623,0.0001,50,alpha_0.1_w2v
SVA-563,deer,0.7600103433151885,6.706983738,0.0001,50,alpha_0.1_w2v
SVA-563,sheep,0.768363566739153,6.924172871,0.0001,50,alpha_0.1_w2v
SVH-570,dog,0.0001,7.256114028,0.0001,50,alpha_0.1_w2v
SVH-570,cat,0.8629971018320665,7.013143358,0.0001,50,alpha_0.1_w2v
SVH-570,rabbit,0.7136191406975824,6.568628649,0.4,50,alpha_0.1_w2v
SVH-570,pets,0.6157989305588312,6.144792078,0.0001,50,alpha_0.1_w2v
SVH-570,rodents,0.468850455270438,5.818422536,0.2857,50,alpha_0.1_w2v
SVH-570,guinea,0.4128360775793283,6.538172807,0.1429,50,alpha_0.1_w2v
SVH-570,penguin,0.44221622481765155,6.25042049,0.1429,50,alpha_0.1_w2v
SVH-570,african,0.5841387021158856,7.284544989,0.2857,50,alpha_0.1_w2v
SVH-570,jaguar,0.5123086326289025,5.702579584,0.0001,50,alpha_0.1_w2v
SVH-570,lion,0.7237221682497706,6.723957079,0.0001,50,alpha_0.1_w2v
SVH-570,feline,0.4604173160834151,5.559176205,0.2,50,alpha_0.1_w2v
SVH-570,prairie,0.34150034395498474,6.511780187,0.0001,50,alpha_0.1_w2v
SVH-570,gorilla,0.38212339058752165,5.657093158,0.0001,50,alpha_0.1_w2v
SVH-570,elephant,0.523136898814355,6.363660295,0.1429,50,alpha_0.1_w2v
SVH-570,tiger,0.5516399087132069,6.38952206,0.0001,50,alpha_0.1_w2v
SVY-587,zebra,0.0001,5.561689192,0.0001,50,alpha_0.1_w2v
SVY-587,african,0.5365410210182644,7.284544989,0.1429,50,alpha_0.1_w2v
SVY-587,penguin,0.5841387021158856,6.25042049,0.2857,50,alpha_0.1_w2v
SVY-587,asian,0.7293152147288818,6.798455065,0.2857,50,alpha_0.1_w2v
SVY-587,alligator,0.40945444513294005,5.714162885,0.1429,50,alpha_0.1_w2v
SVY-587,dog,0.6630956441116401,7.256114028,0.1429,50,alpha_0.1_w2v
SVY-587,cat,0.8629971018320665,7.013143358,0.0001,50,alpha_0.1_w2v
SVY-587,lizard,0.5396726089025735,5.89522027,0.0001,50,alpha_0.1_w2v
SVY-587,reptile,0.5288318379831105,5.656324398,0.0001,50,alpha_0.1_w2v
SVY-587,crab,0.5440221230810451,6.158116322,0.0001,50,alpha_0.1_w2v
SVY-587,water,0.57272021497906,8.128616304,0.0001,50,alpha_0.1_w2v
SVY-587,jellyfish,0.5148885275102759,5.224579675,0.0001,50,alpha_0.1_w2v
SVY-587,turtle,0.460202677721835,6.229758099,0.0001,50,alpha_0.1_w2v
SVY-587,bird,0.5970047650668401,7.119400245,0.2,50,alpha_0.1_w2v
SVY-587,chick,0.5454941836341355,6.095076204,0.0001,50,alpha_0.1_w2v
SVY-587,hen,0.6870982610765517,6.445523252,0.0001,50,alpha_0.1_w2v
SVY-587,rooster,0.683890493935939,5.703855165,0.0001,50,alpha_0.1_w2v
SVY-587,crow,0.7077687715092345,6.398037974,0.0001,50,alpha_0.1_w2v
SZA-781,cat,0.0001,7.013143358,0.0001,50,alpha_0.1_w2v
SZA-781,dog,0.8629971018320665,7.256114028,0.0001,50,alpha_0.1_w2v
SZA-781,pig,0.7179967588235392,6.611542969,0.3333,50,alpha_0.1_w2v
SZA-781,cow,0.7744391072497324,6.679047222,0.0001,50,alpha_0.1_w2v
SZA-781,chicken,0.6184585884045911,6.827585591,0.2,50,alpha_0.1_w2v
SZA-781,rooster,0.5721109527354957,5.703855165,0.0001,50,alpha_0.1_w2v
SZA-781,frog,0.7320214450464627,6.319346573,0.0001,50,alpha_0.1_w2v
SZA-781,snake,0.6463756432848707,6.615078486,0.0001,50,alpha_0.1_w2v
SZA-781,lizard,0.7003226753759872,5.89522027,0.0001,50,alpha_0.1_w2v
SZA-781,reptile,0.5288318379831105,5.656324398,0.0001,50,alpha_0.1_w2v
SZA-781,badger,0.448874776659123,5.803131956,0.0001,50,alpha_0.1_w2v
SZA-781,bulldog,0.5337062537220619,5.406485677,0.1667,50,alpha_0.1_w2v
SZA-781,puppy,0.7606917003474748,6.031090808,0.0001,50,alpha_0.1_w2v
SZA-781,kitten,0.7408431982883251,5.855944762,0.0001,50,alpha_0.1_w2v
SZA-781,goose,0.7071975276101775,6.301955793,0.0001,50,alpha_0.1_w2v
SZA-781,duck,0.7082034631393639,6.439638803,0.0001,50,alpha_0.1_w2v
CAF-657,lizard,0.0001,5.89522027,0.0001,50,alpha_0.2_s2v
CAF-657,cat,0.7380963077348088,7.013143358,0.0001,50,alpha_0.2_s2v
CAF-657,hawk,0.6852650368870236,6.384581525,0.0001,50,alpha_0.2_s2v
CAF-657,dog,0.7790656084487729,7.256114028,0.3333,50,alpha_0.2_s2v
CAF-657,turtle,0.6011806006973306,6.229758099,0.0001,50,alpha_0.2_s2v
CAF-657,jellyfish,0.6430433070645523,5.224579675,0.0001,50,alpha_0.2_s2v
CAF-657,bear,0.23836240213901627,7.366226929,0.1429,50,alpha_0.2_s2v
CAF-657,ant,0.4633781324837538,6.426146105,0.0001,50,alpha_0.2_s2v
CAF-657,mosquito,0.5004135793808127,6.026549198,0.1429,50,alpha_0.2_s2v
CAF-657,frog,0.604221320775423,6.319346573,0.0001,50,alpha_0.2_s2v
CAF-657,tadpole,0.7411566242778826,5.208922147,0.0001,50,alpha_0.2_s2v
CAF-657,fish,0.549841383601961,7.344814258,0.0001,50,alpha_0.2_s2v
CAF-657,shark,0.7135557039289019,6.054603863,0.0001,50,alpha_0.2_s2v
CAF-657,dolphin,0.5403342219388845,5.864843201,0.1667,50,alpha_0.2_s2v
CAF-657,gorilla,0.5346788884067988,5.657093158,0.1667,50,alpha_0.2_s2v
CAF-657,monkey,0.4806829573892135,6.401926546,0.0001,50,alpha_0.2_s2v
CAF-657,fly,0.4673256277627805,7.029176525,0.0001,50,alpha_0.2_s2v
CAF-657,eagle,0.716695809033683,6.640854253,0.0001,50,alpha_0.2_s2v
CAF-657,toad,0.5020983891266587,5.885895277,0.0001,50,alpha_0.2_s2v
CAF-657,rat,0.7453547642984268,6.766463413,0.0001,50,alpha_0.2_s2v
CAF-657,mouse,0.7626653521172114,6.776846046,0.0001,50,alpha_0.2_s2v
CAF-657,rodents,0.24024921431908686,5.818422536,0.1429,50,alpha_0.2_s2v
CAF-657,fox,0.2951752289300942,6.849727181,0.1429,50,alpha_0.2_s2v
CAF-657,american,0.24972202517094,8.145126466,0.125,50,alpha_0.2_s2v
CAF-657,deer,0.2763947368262287,6.706983738,0.125,50,alpha_0.2_s2v
CAF-657,squirrel,0.7106445499947135,6.080840335,0.0001,50,alpha_0.2_s2v
CAF-657,rabbit,0.7975366198042163,6.568628649,0.1667,50,alpha_0.2_s2v
CAF-657,bird,0.683875340745986,7.119400245,0.2,50,alpha_0.2_s2v
CAJ-663,peacock,0.0001,6.002633379,0.0001,50,alpha_0.2_s2v
CAJ-663,african,0.449019894206206,7.284544989,0.1429,50,alpha_0.2_s2v
CAJ-663,elephant,0.4990934219930083,6.363660295,0.2857,50,alpha_0.2_s2v
CAJ-663,zebra,0.6084455269519938,5.561689192,0.1429,50,alpha_0.2_s2v
CAJ-663,horse,0.4156581659497818,7.396710537,0.2,50,alpha_0.2_s2v
CAJ-663,cat,0.4707492605909901,7.013143358,0.0001,50,alpha_0.2_s2v
CAJ-663,dog,0.8737380323910491,7.256114028,0.0001,50,alpha_0.2_s2v
CAJ-663,reptile,0.5640265628767557,5.656324398,0.0001,50,alpha_0.2_s2v
CAJ-663,turtle,0.5195592428094812,6.229758099,0.3333,50,alpha_0.2_s2v
CAJ-663,dolphin,0.4261348086388461,5.864843201,0.1667,50,alpha_0.2_s2v
CAJ-663,penguin,0.4986361738319163,6.25042049,0.2857,50,alpha_0.2_s2v
CAJ-663,buffalo,0.5027719700926135,6.710471006,0.0001,50,alpha_0.2_s2v
CAJ-663,kangaroo,0.5001999826231339,5.566218227,0.0001,50,alpha_0.2_s2v
CAJ-663,goose,0.5195760837014981,6.301955793,0.1667,50,alpha_0.2_s2v
CAJ-663,duck,0.7519989567345295,6.439638803,0.0001,50,alpha_0.2_s2v
CAJ-663,swan,0.5743505673118875,6.23145965,0.0001,50,alpha_0.2_s2v
CAM-666,cat,0.0001,7.013143358,0.0001,50,alpha_0.2_s2v
CAM-666,dog,0.8737380323910491,7.256114028,0.0001,50,alpha_0.2_s2v
CAM-666,reptile,0.5640265628767557,5.656324398,0.0001,50,alpha_0.2_s2v
CAM-666,australian,0.35464108336242983,6.530851419,0.1111,50,alpha_0.2_s2v
CAM-666,goat,0.2915502693399896,6.365838461,0.1111,50,alpha_0.2_s2v
CAM-666,water,0.5191976839311866,8.128616304,0.25,50,alpha_0.2_s2v
CAM-666,bear,0.2879381283324661,7.366226929,0.0001,50,alpha_0.2_s2v
CAM-666,firefly,0.3446231671975917,5.169268746,0.0001,50,alpha_0.2_s2v
CAM-666,fly,0.571993943284378,7.029176525,0.3333,50,alpha_0.2_s2v
CAM-666,ant,0.4531676367966655,6.426146105,0.0001,50,alpha_0.2_s2v
CAM-666,bird,0.4833202314607953,7.119400245,0.0001,50,alpha_0.2_s2v
CAM-666,eagle,0.7879032021517032,6.640854253,0.0001,50,alpha_0.2_s2v
CAM-666,moose,0.6605657503414523,5.977754233,0.0001,50,alpha_0.2_s2v
CAM-666,deer,0.7064086671815003,6.706983738,0.0001,50,alpha_0.2_s2v
CAM-666,mouse,0.6550851366172004,6.776846046,0.0001,50,alpha_0.2_s2v
CAM-666,duck,0.7629139264957598,6.439638803,0.0001,50,alpha_0.2_s2v
CAM-666,crow,0.6959533727884648,6.398037974,0.0001,50,alpha_0.2_s2v
CAM-666,frog,0.7325977824721981,6.319346573,0.25,50,alpha_0.2_s2v
CAM-666,tadpole,0.7411566242778826,5.208922147,0.0001,50,alpha_0.2_s2v
CAM-666,caterpillar,0.7390585866718282,5.827004623,0.375,50,alpha_0.2_s2v
CAM-666,butterfly,0.6433850198556886,6.225709011,0.25,50,alpha_0.2_s2v
CAM-666,moth,0.6109446458712194,6.090354709,0.0001,50,alpha_0.2_s2v
CAM-666,gorilla,0.46573614014750553,5.657093158,0.0001,50,alpha_0.2_s2v
CAP-671,african,0.0001,7.284544989,0.0001,50,alpha_0.2_s2v
CAP-671,elephant,0.4990934219930083,6.363660295,0.2857,50,alpha_0.2_s2v
CAP-671,lion,0.731774562092675,6.723957079,0.4286,50,alpha_0.2_s2v
CAP-671,hippopotamus,0.7221515423821363,5.258390618,0.0909,50,alpha_0.2_s2v
CAP-671,bat,0.4313525522662268,6.527307346,0.0909,50,alpha_0.2_s2v
CAP-671,fish,0.36904659396524353,7.344814258,0.0001,50,alpha_0.2_s2v
CAP-671,shark,0.7135557039289019,6.054603863,0.0001,50,alpha_0.2_s2v
CAP-671,turtle,0.5595349039526103,6.229758099,0.0001,50,alpha_0.2_s2v
CAP-671,snake,0.615177244144892,6.615078486,0.0001,50,alpha_0.2_s2v
CAP-671,dolphin,0.46020099965594863,5.864843201,0.0001,50,alpha_0.2_s2v
CAP-671,whale,0.5907195324148978,6.338615042,0.1667,50,alpha_0.2_s2v
CAP-671,chicken,0.43270953190238215,6.827585591,0.0001,50,alpha_0.2_s2v
CAP-671,cow,0.6941105620864834,6.679047222,0.2,50,alpha_0.2_s2v
CAP-671,horse,0.7222812846534945,7.396710537,0.0001,50,alpha_0.2_s2v
CAP-671,butterfly,0.2711954944710342,6.225709011,0.0001,50,alpha_0.2_s2v
CAP-671,bear,0.34369540976825985,7.366226929,0.1429,50,alpha_0.2_s2v
CAQ-672,alligator,0.0001,5.714162885,0.0001,50,alpha_0.2_s2v
CAQ-672,water,0.5382600430574657,8.128616304,0.2857,50,alpha_0.2_s2v
CAQ-672,ostrich,0.48403821586016904,5.653586811,0.1667,50,alpha_0.2_s2v
CAQ-672,peacock,0.6820499976195605,6.002633379,0.0001,50,alpha_0.2_s2v
CAQ-672,bear,0.30126168228450767,7.366226929,0.0001,50,alpha_0.2_s2v
CAQ-672,tiger,0.40576607410194576,6.38952206,0.0001,50,alpha_0.2_s2v
CAQ-672,lion,0.8337036874973186,6.723957079,0.25,50,alpha_0.2_s2v
CAQ-672,gorilla,0.40803689200497817,5.657093158,0.0001,50,alpha_0.2_s2v
CAQ-672,monkey,0.4806829573892135,6.401926546,0.0001,50,alpha_0.2_s2v
CAQ-672,dog,0.736795260076903,7.256114028,0.0001,50,alpha_0.2_s2v
CAQ-672,cat,0.8737380323910491,7.013143358,0.0001,50,alpha_0.2_s2v
CAQ-672,hyena,0.5672846326618939,5.284998893,0.0001,50,alpha_0.2_s2v
CAQ-672,snake,0.6545987154219912,6.615078486,0.0001,50,alpha_0.2_s2v
CAQ-672,fish,0.5537209409324406,7.344814258,0.0001,50,alpha_0.2_s2v
CAQ-672,bird,0.5465977267001317,7.119400245,0.0001,50,alpha_0.2_s2v
CAQ-672,rabbit,0.683875340745986,6.568628649,0.2,50,alpha_0.2_s2v
CAQ-672,dolphin,0.3844475342933453,5.864843201,0.1667,50,alpha_0.2_s2v
CAQ-672,squirrel,0.5179862413468911,6.080840335,0.1667,50,alpha_0.2_s2v
CAQ-672,guinea,0.5470125720619384,6.538172807,0.0001,50,alpha_0.2_s2v
CAR-673,elephant,0.0001,6.363660295,0.0001,50,alpha_0.2_s2v
CAR-673,african,0.4990934219930083,7.284544989,0.2857,50,alpha_0.2_s2v
CAR-673,tiger,0.4783758272950843,6.38952206,0.0001,50,alpha_0.2_s2v
CAR-673,lion,0.8337036874973186,6.723957079,0.25,50,alpha_0.2_s2v
CAR-673,feline,0.4695487030649863,5.559176205,0.2,50,alpha_0.2_s2v
CAR-673,dog,0.4619861946081596,7.256114028,0.0001,50,alpha_0.2_s2v
CAR-673,cat,0.8737380323910491,7.013143358,0.0001,50,alpha_0.2_s2v
CAR-673,mouse,0.7945414975588952,6.776846046,0.0001,50,alpha_0.2_s2v
CAR-673,rat,0.7626653521172114,6.766463413,0.0001,50,alpha_0.2_s2v
CAR-673,ostrich,0.4557794170743865,5.653586811,0.1667,50,alpha_0.2_s2v
CAR-673,parakeet,0.6718202074825896,4.868873573,0.0001,50,alpha_0.2_s2v
CAR-673,fish,0.5648718127863065,7.344814258,0.0001,50,alpha_0.2_s2v
CAR-673,rodents,0.3066324000776717,5.818422536,0.0001,50,alpha_0.2_s2v
CAR-673,pets,0.6168669287685119,6.144792078,0.2857,50,alpha_0.2_s2v
CAR-673,guinea,0.49193528843130674,6.538172807,0.0001,50,alpha_0.2_s2v
CAR-673,rodents,0.3211270229296993,5.818422536,0.1429,50,alpha_0.2_s2v
CAR-673,zebra,0.5539568658873759,5.561689192,0.0001,50,alpha_0.2_s2v
CAR-673,horse,0.4156581659497818,7.396710537,0.2,50,alpha_0.2_s2v
CAR-673,tiger,0.3835969399902788,6.38952206,0.0001,50,alpha_0.2_s2v
CAS-674,cat,0.0001,7.013143358,0.0001,50,alpha_0.2_s2v
CAS-674,dog,0.8737380323910491,7.256114028,0.0001,50,alpha_0.2_s2v
CAS-674,fish,0.5522221304979077,7.344814258,0.0001,50,alpha_0.2_s2v
CAS-674,shark,0.7135557039289019,6.054603863,0.0001,50,alpha_0.2_s2v
CAS-674,dolphin,0.5403342219388845,5.864843201,0.1667,50,alpha_0.2_s2v
CAS-674,shrimp,0.5881907705325518,6.17749985,0.0001,50,alpha_0.2_s2v
CAS-674,crab,0.6353962403484147,6.158116322,0.2,50,alpha_0.2_s2v
CAS-674,lobster,0.7143205716616514,5.989108389,0.0001,50,alpha_0.2_s2v
CAS-674,reptile,0.4513519807583637,5.656324398,0.0001,50,alpha_0.2_s2v
CAS-674,bear,0.4810604936419156,7.366226929,0.1667,50,alpha_0.2_s2v
CAS-674,lion,0.49420911591108063,6.723957079,0.0001,50,alpha_0.2_s2v
CAS-674,tiger,0.8337036874973186,6.38952206,0.25,50,alpha_0.2_s2v
CAS-674,eagle,0.6966184617887007,6.640854253,0.0001,50,alpha_0.2_s2v
CAS-674,falcon,0.6711111568774142,5.93662582,0.1667,50,alpha_0.2_s2v
CAS-674,raven,0.7095780461149537,6.2387933,0.3333,50,alpha_0.2_s2v
CAS-674,lizard,0.6457830961593048,5.89522027,0.0001,50,alpha_0.2_s2v
CAS-674,reptile,0.6475420695352345,5.656324398,0.0001,50,alpha_0.2_s2v
CAS-674,alligator,0.5740610956720974,5.714162885,0.0001,50,alpha_0.2_s2v
CAV-678,dog,0.0001,7.256114028,0.0001,50,alpha_0.2_s2v
CAV-678,cat,0.8737380323910491,7.013143358,0.0001,50,alpha_0.2_s2v
CAV-678,bird,0.7090244702227003,7.119400245,0.0001,50,alpha_0.2_s2v
CAV-678,elephant,0.6761156853530416,6.363660295,0.0001,50,alpha_0.2_s2v
CAV-678,kangaroo,0.5413917856861437,5.566218227,0.0001,50,alpha_0.2_s2v
CAV-678,feline,0.41101197278213375,5.559176205,0.0001,50,alpha_0.2_s2v
CAV-678,lion,0.4695487030649863,6.723957079,0.2,50,alpha_0.2_s2v
CAV-678,tiger,0.8337036874973186,6.38952206,0.25,50,alpha_0.2_s2v
CAV-678,bear,0.40576607410194576,7.366226929,0.0001,50,alpha_0.2_s2v
CAV-678,reptile,0.4810604936419156,5.656324398,0.1667,50,alpha_0.2_s2v
CAV-678,kangaroo,0.6435842696218856,5.566218227,0.0001,50,alpha_0.2_s2v
CAV-678,pelican,0.3593025719208789,5.581928051,0.0001,50,alpha_0.2_s2v
CAV-678,penguin,0.5113165156451861,6.25042049,0.5714,50,alpha_0.2_s2v
CAV-678,polar,0.5034830586749106,6.534516632,0.1429,50,alpha_0.2_s2v
CAV-678,grizzly,0.33066582233967945,5.735626042,0.1667,50,alpha_0.2_s2v
CAV-678,moose,0.6993300490090569,5.977754233,0.0001,50,alpha_0.2_s2v
CAV-678,turtle,0.6283083926399012,6.229758099,0.0001,50,alpha_0.2_s2v
CAV-678,bird,0.5975199661544416,7.119400245,0.2,50,alpha_0.2_s2v
CAV-678,rhinoceros,0.613934950087312,5.506841784,0.0001,50,alpha_0.2_s2v
CAV-678,bird,0.613934950087312,7.119400245,0.0001,50,alpha_0.2_s2v
CAV-678,parakeet,0.4476518043726321,4.868873573,0.0001,50,alpha_0.2_s2v
CAV-678,alligator,0.6332090463458979,5.714162885,0.1429,50,alpha_0.2_s2v
CAV-678,crocodile,0.691596896948967,5.741384054,0.0001,50,alpha_0.2_s2v
CAV-678,zebra,0.5541141958033134,5.561689192,0.125,50,alpha_0.2_s2v
CAV-678,horse,0.4156581659497818,7.396710537,0.2,50,alpha_0.2_s2v
CAV-678,rooster,0.4703880096744022,5.703855165,0.0001,50,alpha_0.2_s2v
CAV-678,chicken,0.5645450008629758,6.827585591,0.0001,50,alpha_0.2_s2v
CAY-681,penguin,0.0001,6.25042049,0.0001,50,alpha_0.2_s2v
CAY-681,snake,0.3775004746180852,6.615078486,0.0001,50,alpha_0.2_s2v
CAY-681,elephant,0.6668700117405478,6.363660295,0.0001,50,alpha_0.2_s2v
CAY-681,african,0.4990934219930083,7.284544989,0.2857,50,alpha_0.2_s2v
CAY-681,dog,0.42272857270502606,7.256114028,0.0001,50,alpha_0.2_s2v
CAY-681,cat,0.8737380323910491,7.013143358,0.0001,50,alpha_0.2_s2v
CAY-681,gorilla,0.5037410109061898,5.657093158,0.0001,50,alpha_0.2_s2v
CAY-681,primate,0.4116716938274869,5.892763902,0.0001,50,alpha_0.2_s2v
CAY-681,ape,0.27081035726117153,6.012398914,0.0001,50,alpha_0.2_s2v
CAY-681,insect,0.4695979636243137,6.519563532,0.0001,50,alpha_0.2_s2v
CAY-681,butterfly,0.5599695375535068,6.225709011,0.0001,50,alpha_0.2_s2v
CAY-681,ladybug,0.5827599633720151,4.670032365,0.0001,50,alpha_0.2_s2v
CAY-681,beetle,0.6130895576203714,6.021866684,0.0001,50,alpha_0.2_s2v
